"rule_name","tvk","error_message","grid_10km"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ77"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK20"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK32"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK43"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK44"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK47"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK50"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK51"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK53"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK60"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK61"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK63"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK64"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK68"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK71"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK72"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK73"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK78"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK79"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK80"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK83"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK86"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK90"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK96"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SK97"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SM70"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SM72"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SM80"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SM83"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SM90"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SM92"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SM93"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN00"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN10"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN30"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN40"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN58"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN62"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN68"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SN69"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SO12"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SO70"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SO71"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SO77"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SO80"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SO81"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SO82"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP37"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP40"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP41"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP45"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP46"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP50"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP51"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP55"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP61"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP63"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP64"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP66"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP68"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP73"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP74"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP75"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP76"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP77"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP83"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP84"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP85"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP86"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP87"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP89"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP91"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP92"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP93"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP94"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP95"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP96"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP97"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP98"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SP99"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SR89"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SR99"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS09"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS19"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS43"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS58"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS59"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS78"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS79"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS88"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SS98"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST01"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST06"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST16"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST22"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST25"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST28"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST32"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST33"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST34"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST35"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST38"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST42"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST43"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST44"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST45"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST46"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST47"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST48"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST53"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","ST58"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SU08"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SU09"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SU10"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SU11"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SU20"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SU29"
