"organism_key","taxon","error_location","taxon_group","allow_data_entry","one_name_allowed_per_org_key","removal"
"NBNORG0000016587","Thelidium incavatum","British Lichen Society/BLS",140,0,TRUE,"NBNORG0000016587 | Thelidium incavatum"
"NBNORG0000118285","Thelidium incavatum","British Lichen Society/BLS",140,0,TRUE,"NBNORG0000118285 | Thelidium incavatum"
"NBNORG0000016589","Thelidium pyrenophorum","British Lichen Society/BLS",141,0,TRUE,"NBNORG0000016589 | Thelidium pyrenophorum"
"NBNORG0000118288","Thelidium pyrenophorum","British Lichen Society/BLS",141,0,TRUE,"NBNORG0000118288 | Thelidium pyrenophorum"
"NBNORG0000016593","Hydropunctaria amphibia","British Lichen Society/BLS",142,0,TRUE,"NBNORG0000016593 | Hydropunctaria amphibia"
"NBNORG0000119895","Hydropunctaria amphibia","British Lichen Society/BLS",142,0,TRUE,"NBNORG0000119895 | Hydropunctaria amphibia"
"NBNORG0000016597","Bagliettoa calciseda","British Lichen Society/BLS",143,0,TRUE,"NBNORG0000016597 | Bagliettoa calciseda"
"NBNORG0000118326","Bagliettoa calciseda","British Lichen Society/BLS",143,0,TRUE,"NBNORG0000118326 | Bagliettoa calciseda"
"NBNORG0000016603","Verrucaria elaeomelaena s. lat.","British Lichen Society/BLS",144,0,TRUE,"NBNORG0000016603 | Verrucaria elaeomelaena s. lat."
"NBNORG0000091492","Verrucaria elaeomelaena s. lat.","British Lichen Society/BLS",144,0,TRUE,"NBNORG0000091492 | Verrucaria elaeomelaena s. lat."
"NBNORG0000016613","Hydropunctaria maura","British Lichen Society/BLS",145,0,TRUE,"NBNORG0000016613 | Hydropunctaria maura"
"NBNORG0000094085","Hydropunctaria maura","British Lichen Society/BLS",145,0,TRUE,"NBNORG0000094085 | Hydropunctaria maura"
"NBNORG0000113275","Hydropunctaria maura","British Lichen Society/BLS",145,0,TRUE,"NBNORG0000113275 | Hydropunctaria maura"
"NBNORG0000016615","Wahlenbergiella mucosa","British Lichen Society/BLS",146,0,TRUE,"NBNORG0000016615 | Wahlenbergiella mucosa"
"NBNORG0000118329","Wahlenbergiella mucosa","British Lichen Society/BLS",146,0,TRUE,"NBNORG0000118329 | Wahlenbergiella mucosa"
"NBNORG0000016617","Verrucaria murina sensu auct.","British Lichen Society/BLS",147,0,TRUE,"NBNORG0000016617 | Verrucaria murina sensu auct."
"NBNORG0000118330","Verrucaria murina sensu auct.","British Lichen Society/BLS",147,0,TRUE,"NBNORG0000118330 | Verrucaria murina sensu auct."
"NBNORG0000016624","Wahlenbergiella striatula","British Lichen Society/BLS",148,0,TRUE,"NBNORG0000016624 | Wahlenbergiella striatula"
"NBNORG0000118331","Wahlenbergiella striatula","British Lichen Society/BLS",148,0,TRUE,"NBNORG0000118331 | Wahlenbergiella striatula"
"NBNORG0000024764","Lepraria finkii","British Lichen Society/BLS",149,0,TRUE,"NBNORG0000024764 | Lepraria finkii"
"NBNORG0000120186","Lepraria finkii","British Lichen Society/BLS",149,0,TRUE,"NBNORG0000120186 | Lepraria finkii"
"NBNORG0000024807","Rhizocarpon geographicum","British Lichen Society/BLS",150,0,TRUE,"NBNORG0000024807 | Rhizocarpon geographicum"
"NBNORG0000102057","Rhizocarpon geographicum","British Lichen Society/BLS",150,0,TRUE,"NBNORG0000102057 | Rhizocarpon geographicum"
"NBNORG0000024824","Usnea subscabrosa","British Lichen Society/BLS",151,0,TRUE,"NBNORG0000024824 | Usnea subscabrosa"
"NBNORG0000118324","Usnea subscabrosa","British Lichen Society/BLS",151,0,TRUE,"NBNORG0000118324 | Usnea subscabrosa"
"NBNORG0000024832","Cladonia novochlorophaea","British Lichen Society/BLS",152,0,TRUE,"NBNORG0000024832 | Cladonia novochlorophaea"
"NBNORG0000108543","Cladonia novochlorophaea","British Lichen Society/BLS",152,0,TRUE,"NBNORG0000108543 | Cladonia novochlorophaea"
"NBNORG0000024887","Myriolecis hagenii","British Lichen Society/BLS",153,0,TRUE,"NBNORG0000024887 | Myriolecis hagenii"
"NBNORG0000117986","Myriolecis hagenii","British Lichen Society/BLS",153,0,TRUE,"NBNORG0000117986 | Myriolecis hagenii"
"NBNORG0000025316","Cladonia arbuscula subsp. squarrosa","British Lichen Society/BLS",155,0,TRUE,"NBNORG0000025316 | Cladonia arbuscula subsp. squarrosa"
"NBNORG0000117785","Cladonia arbuscula subsp. squarrosa","British Lichen Society/BLS",155,0,TRUE,"NBNORG0000117785 | Cladonia arbuscula subsp. squarrosa"
"NBNORG0000026736","Mycobilimbia tetramera","British Lichen Society/BLS",156,0,TRUE,"NBNORG0000026736 | Mycobilimbia tetramera"
"NBNORG0000118086","Mycobilimbia tetramera","British Lichen Society/BLS",156,0,TRUE,"NBNORG0000118086 | Mycobilimbia tetramera"
"NBNORG0000026950","Melanelixia subaurifera","British Lichen Society/BLS",157,0,TRUE,"NBNORG0000026950 | Melanelixia subaurifera"
"NBNORG0000118050","Melanelixia subaurifera","British Lichen Society/BLS",157,0,TRUE,"NBNORG0000118050 | Melanelixia subaurifera"
"NBNORG0000027031","Punctelia subrudecta s. lat.","British Lichen Society/BLS",158,0,TRUE,"NBNORG0000027031 | Punctelia subrudecta s. lat."
"NBNORG0000052381","Punctelia subrudecta s. lat.","British Lichen Society/BLS",158,0,TRUE,"NBNORG0000052381 | Punctelia subrudecta s. lat."
"NBNORG0000123235","Punctelia subrudecta s. lat.","British Lichen Society/BLS",158,0,TRUE,"NBNORG0000123235 | Punctelia subrudecta s. lat."
"NBNORG0000123294","Punctelia subrudecta s. lat.","British Lichen Society/BLS",158,0,TRUE,"NBNORG0000123294 | Punctelia subrudecta s. lat."
"NBNORG0000052354","Paranectria oropensis subsp. parviseptata","British Lichen Society/BLS",159,0,TRUE,"NBNORG0000052354 | Paranectria oropensis subsp. parviseptata"
"NBNORG0000118121","Paranectria oropensis subsp. parviseptata","British Lichen Society/BLS",159,0,TRUE,"NBNORG0000118121 | Paranectria oropensis subsp. parviseptata"
"NBNORG0000052355","Porina effilata","British Lichen Society/BLS",160,0,TRUE,"NBNORG0000052355 | Porina effilata"
"NBNORG0000091177","Porina effilata","British Lichen Society/BLS",160,0,TRUE,"NBNORG0000091177 | Porina effilata"
"NBNORG0000052356","Squamarina cartilaginea","British Lichen Society/BLS",161,0,TRUE,"NBNORG0000052356 | Squamarina cartilaginea"
"NBNORG0000084339","Squamarina cartilaginea","British Lichen Society/BLS",161,0,TRUE,"NBNORG0000084339 | Squamarina cartilaginea"
"NBNORG0000052358","Collemopsidium halodytes","British Lichen Society/BLS",162,0,TRUE,"NBNORG0000052358 | Collemopsidium halodytes"
"NBNORG0000109507","Collemopsidium halodytes","British Lichen Society/BLS",162,0,TRUE,"NBNORG0000109507 | Collemopsidium halodytes"
"NBNORG0000052359","Aspicilia cinerea s. lat.","British Lichen Society/BLS",163,0,TRUE,"NBNORG0000052359 | Aspicilia cinerea s. lat."
"NBNORG0000117698","Aspicilia cinerea s. lat.","British Lichen Society/BLS",163,0,TRUE,"NBNORG0000117698 | Aspicilia cinerea s. lat."
"NBNORG0000123122","Aspicilia cinerea s. lat.","British Lichen Society/BLS",163,0,TRUE,"NBNORG0000123122 | Aspicilia cinerea s. lat."
"NBNORG0000123272","Aspicilia cinerea s. lat.","British Lichen Society/BLS",163,0,TRUE,"NBNORG0000123272 | Aspicilia cinerea s. lat."
"NBNORG0000052361","Caloplaca austrocitrina","British Lichen Society/BLS",164,0,TRUE,"NBNORG0000052361 | Caloplaca austrocitrina"
"NBNORG0000118771","Caloplaca austrocitrina","British Lichen Society/BLS",164,0,TRUE,"NBNORG0000118771 | Caloplaca austrocitrina"
"NBNORG0000052363","Cetrelia olivetorum s. lat.","British Lichen Society/BLS",165,0,TRUE,"NBNORG0000052363 | Cetrelia olivetorum s. lat."
"NBNORG0000052377","Cetrelia olivetorum s. lat.","British Lichen Society/BLS",165,0,TRUE,"NBNORG0000052377 | Cetrelia olivetorum s. lat."
"NBNORG0000077310","Cetrelia olivetorum s. lat.","British Lichen Society/BLS",165,0,TRUE,"NBNORG0000077310 | Cetrelia olivetorum s. lat."
"NBNORG0000123132","Cetrelia olivetorum s. lat.","British Lichen Society/BLS",165,0,TRUE,"NBNORG0000123132 | Cetrelia olivetorum s. lat."
"NBNORG0000123276","Cetrelia olivetorum s. lat.","British Lichen Society/BLS",165,0,TRUE,"NBNORG0000123276 | Cetrelia olivetorum s. lat."
"NBNORG0000052364","Cladonia chlorophaea s. lat.","British Lichen Society/BLS",166,0,TRUE,"NBNORG0000052364 | Cladonia chlorophaea s. lat."
"NBNORG0000077490","Cladonia chlorophaea s. lat.","British Lichen Society/BLS",166,0,TRUE,"NBNORG0000077490 | Cladonia chlorophaea s. lat."
"NBNORG0000077491","Cladonia chlorophaea s. lat.","British Lichen Society/BLS",166,0,TRUE,"NBNORG0000077491 | Cladonia chlorophaea s. lat."
"NBNORG0000108537","Cladonia chlorophaea s. lat.","British Lichen Society/BLS",166,0,TRUE,"NBNORG0000108537 | Cladonia chlorophaea s. lat."
"NBNORG0000123135","Cladonia chlorophaea s. lat.","British Lichen Society/BLS",166,0,TRUE,"NBNORG0000123135 | Cladonia chlorophaea s. lat."
"NBNORG0000052366","Cladonia squamosa s. lat.","British Lichen Society/BLS",167,0,TRUE,"NBNORG0000052366 | Cladonia squamosa s. lat."
"NBNORG0000077514","Cladonia squamosa s. lat.","British Lichen Society/BLS",167,0,TRUE,"NBNORG0000077514 | Cladonia squamosa s. lat."
"NBNORG0000123138","Cladonia squamosa s. lat.","British Lichen Society/BLS",167,0,TRUE,"NBNORG0000123138 | Cladonia squamosa s. lat."
"NBNORG0000052371","Lecidea lactea s. lat.","British Lichen Society/BLS",168,0,TRUE,"NBNORG0000052371 | Lecidea lactea s. lat."
"NBNORG0000075861","Lecidea lactea s. lat.","British Lichen Society/BLS",168,0,TRUE,"NBNORG0000075861 | Lecidea lactea s. lat."
"NBNORG0000080629","Lecidea lactea s. lat.","British Lichen Society/BLS",168,0,TRUE,"NBNORG0000080629 | Lecidea lactea s. lat."
"NBNORG0000080630","Lecidea lactea s. lat.","British Lichen Society/BLS",168,0,TRUE,"NBNORG0000080630 | Lecidea lactea s. lat."
"NBNORG0000123181","Lecidea lactea s. lat.","British Lichen Society/BLS",168,0,TRUE,"NBNORG0000123181 | Lecidea lactea s. lat."
"NBNORG0000052374","Micarea byssacea","British Lichen Society/BLS",169,0,TRUE,"NBNORG0000052374 | Micarea byssacea"
"NBNORG0000108602","Micarea byssacea","British Lichen Society/BLS",169,0,TRUE,"NBNORG0000108602 | Micarea byssacea"
"NBNORG0000052375","Ochrolechia parella","British Lichen Society/BLS",170,0,TRUE,"NBNORG0000052375 | Ochrolechia parella"
"NBNORG0000081967","Ochrolechia parella","British Lichen Society/BLS",170,0,TRUE,"NBNORG0000081967 | Ochrolechia parella"
"NBNORG0000052382","Rhizocarpon infernulum f. sylvaticum","British Lichen Society/BLS",171,0,TRUE,"NBNORG0000052382 | Rhizocarpon infernulum f. sylvaticum"
"NBNORG0000118221","Rhizocarpon infernulum f. sylvaticum","British Lichen Society/BLS",171,0,TRUE,"NBNORG0000118221 | Rhizocarpon infernulum f. sylvaticum"
"NBNORG0000075799","Mycobilimbia sphaeroides","British Lichen Society/BLS",172,0,TRUE,"NBNORG0000075799 | Mycobilimbia sphaeroides"
"NBNORG0000076797","Mycobilimbia sphaeroides","British Lichen Society/BLS",172,0,TRUE,"NBNORG0000076797 | Mycobilimbia sphaeroides"
"NBNORG0000075806","Caloplaca cerinelloides","British Lichen Society/BLS",173,0,TRUE,"NBNORG0000075806 | Caloplaca cerinelloides"
"NBNORG0000117699","Caloplaca cerinelloides","British Lichen Society/BLS",173,0,TRUE,"NBNORG0000117699 | Caloplaca cerinelloides"
"NBNORG0000075811","Cladonia rangiferina","British Lichen Society/BLS",174,0,TRUE,"NBNORG0000075811 | Cladonia rangiferina"
"NBNORG0000077512","Cladonia rangiferina","British Lichen Society/BLS",174,0,TRUE,"NBNORG0000077512 | Cladonia rangiferina"
"NBNORG0000117797","Cladonia rangiferina","British Lichen Society/BLS",174,0,TRUE,"NBNORG0000117797 | Cladonia rangiferina"
"NBNORG0000075823","Lepraria incana s. str.","British Lichen Society/BLS",175,0,TRUE,"NBNORG0000075823 | Lepraria incana s. str."
"NBNORG0000125445","Lepraria incana s. str.","British Lichen Society/BLS",175,0,TRUE,"NBNORG0000125445 | Lepraria incana s. str."
"NBNORG0000075863","Lecidea leprarioides","British Lichen Society/BLS",176,0,TRUE,"NBNORG0000075863 | Lecidea leprarioides"
"NBNORG0000117996","Lecidea leprarioides","British Lichen Society/BLS",176,0,TRUE,"NBNORG0000117996 | Lecidea leprarioides"
"NBNORG0000075866","Lepraria nivalis","British Lichen Society/BLS",177,0,TRUE,"NBNORG0000075866 | Lepraria nivalis"
"NBNORG0000118008","Lepraria nivalis","British Lichen Society/BLS",177,0,TRUE,"NBNORG0000118008 | Lepraria nivalis"
"NBNORG0000075868","Marchandiomyces corallinus","British Lichen Society/BLS",178,0,TRUE,"NBNORG0000075868 | Marchandiomyces corallinus"
"NBNORG0000118042","Marchandiomyces corallinus","British Lichen Society/BLS",178,0,TRUE,"NBNORG0000118042 | Marchandiomyces corallinus"
"NBNORG0000075885","Phacographa glaucomaria","British Lichen Society/BLS",179,0,TRUE,"NBNORG0000075885 | Phacographa glaucomaria"
"NBNORG0000118135","Phacographa glaucomaria","British Lichen Society/BLS",179,0,TRUE,"NBNORG0000118135 | Phacographa glaucomaria"
"NBNORG0000075886","Porina multipuncta","British Lichen Society/BLS",180,0,TRUE,"NBNORG0000075886 | Porina multipuncta"
"NBNORG0000118112","Porina multipuncta","British Lichen Society/BLS",180,0,TRUE,"NBNORG0000118112 | Porina multipuncta"
"NBNORG0000075891","Pectenia atlantica","British Lichen Society/BLS",181,0,TRUE,"NBNORG0000075891 | Pectenia atlantica"
"NBNORG0000078435","Pectenia atlantica","British Lichen Society/BLS",181,0,TRUE,"NBNORG0000078435 | Pectenia atlantica"
"NBNORG0000082167","Pectenia atlantica","British Lichen Society/BLS",181,0,TRUE,"NBNORG0000082167 | Pectenia atlantica"
"NBNORG0000075892","Pyrenula hibernica","British Lichen Society/BLS",182,0,TRUE,"NBNORG0000075892 | Pyrenula hibernica"
"NBNORG0000083475","Pyrenula hibernica","British Lichen Society/BLS",182,0,TRUE,"NBNORG0000083475 | Pyrenula hibernica"
"NBNORG0000097479","Pyrenula hibernica","British Lichen Society/BLS",182,0,TRUE,"NBNORG0000097479 | Pyrenula hibernica"
"NBNORG0000075895","Peltigera neckeri","British Lichen Society/BLS",183,0,TRUE,"NBNORG0000075895 | Peltigera neckeri"
"NBNORG0000082245","Peltigera neckeri","British Lichen Society/BLS",183,0,TRUE,"NBNORG0000082245 | Peltigera neckeri"
"NBNORG0000095969","Peltigera neckeri","British Lichen Society/BLS",183,0,TRUE,"NBNORG0000095969 | Peltigera neckeri"
"NBNORG0000108619","Peltigera neckeri","British Lichen Society/BLS",183,0,TRUE,"NBNORG0000108619 | Peltigera neckeri"
"NBNORG0000075897","Toensbergia geminipara","British Lichen Society/BLS",184,0,TRUE,"NBNORG0000075897 | Toensbergia geminipara"
"NBNORG0000118131","Toensbergia geminipara","British Lichen Society/BLS",184,0,TRUE,"NBNORG0000118131 | Toensbergia geminipara"
"NBNORG0000075904","Physcia adscendens","British Lichen Society/BLS",185,0,TRUE,"NBNORG0000075904 | Physcia adscendens"
"NBNORG0000121159","Physcia adscendens","British Lichen Society/BLS",185,0,TRUE,"NBNORG0000121159 | Physcia adscendens"
"NBNORG0000075919","Rhizocarpon caesium","British Lichen Society/BLS",186,0,TRUE,"NBNORG0000075919 | Rhizocarpon caesium"
"NBNORG0000118219","Rhizocarpon caesium","British Lichen Society/BLS",186,0,TRUE,"NBNORG0000118219 | Rhizocarpon caesium"
"NBNORG0000075921","Rhizocarpon sublavatum","British Lichen Society/BLS",187,0,TRUE,"NBNORG0000075921 | Rhizocarpon sublavatum"
"NBNORG0000118223","Rhizocarpon sublavatum","British Lichen Society/BLS",187,0,TRUE,"NBNORG0000118223 | Rhizocarpon sublavatum"
"NBNORG0000075929","Stigmidium leucophlebiae","British Lichen Society/BLS",188,0,TRUE,"NBNORG0000075929 | Stigmidium leucophlebiae"
"NBNORG0000118269","Stigmidium leucophlebiae","British Lichen Society/BLS",188,0,TRUE,"NBNORG0000118269 | Stigmidium leucophlebiae"
"NBNORG0000075931","Strangospora deplanata","British Lichen Society/BLS",189,0,TRUE,"NBNORG0000075931 | Strangospora deplanata"
"NBNORG0000118271","Strangospora deplanata","British Lichen Society/BLS",189,0,TRUE,"NBNORG0000118271 | Strangospora deplanata"
"NBNORG0000075946","Abrothallus parmeliarum","British Lichen Society/BLS",190,0,TRUE,"NBNORG0000075946 | Abrothallus parmeliarum"
"NBNORG0000117646","Abrothallus parmeliarum","British Lichen Society/BLS",190,0,TRUE,"NBNORG0000117646 | Abrothallus parmeliarum"
"NBNORG0000075973","Myriospora smaragdula","British Lichen Society/BLS",191,0,TRUE,"NBNORG0000075973 | Myriospora smaragdula"
"NBNORG0000122108","Myriospora smaragdula","British Lichen Society/BLS",191,0,TRUE,"NBNORG0000122108 | Myriospora smaragdula"
"NBNORG0000075975","Myriospora scabrida","British Lichen Society/BLS",192,0,TRUE,"NBNORG0000075975 | Myriospora scabrida"
"NBNORG0000117650","Myriospora scabrida","British Lichen Society/BLS",192,0,TRUE,"NBNORG0000117650 | Myriospora scabrida"
"NBNORG0000076270","Amandinea pelidna","British Lichen Society/BLS",193,0,TRUE,"NBNORG0000076270 | Amandinea pelidna"
"NBNORG0000117665","Amandinea pelidna","British Lichen Society/BLS",193,0,TRUE,"NBNORG0000117665 | Amandinea pelidna"
"NBNORG0000076341","Amygdalaria consentiens","British Lichen Society/BLS",194,0,TRUE,"NBNORG0000076341 | Amygdalaria consentiens"
"NBNORG0000117666","Amygdalaria consentiens","British Lichen Society/BLS",194,0,TRUE,"NBNORG0000117666 | Amygdalaria consentiens"
"NBNORG0000076349","Anaptychia runcinata","British Lichen Society/BLS",195,0,TRUE,"NBNORG0000076349 | Anaptychia runcinata"
"NBNORG0000113289","Anaptychia runcinata","British Lichen Society/BLS",195,0,TRUE,"NBNORG0000113289 | Anaptychia runcinata"
"NBNORG0000117669","Anaptychia runcinata","British Lichen Society/BLS",195,0,TRUE,"NBNORG0000117669 | Anaptychia runcinata"
"NBNORG0000076490","Arrhenia peltigerina","British Lichen Society/BLS",196,0,TRUE,"NBNORG0000076490 | Arrhenia peltigerina"
"NBNORG0000117683","Arrhenia peltigerina","British Lichen Society/BLS",196,0,TRUE,"NBNORG0000117683 | Arrhenia peltigerina"
"NBNORG0000076718","Bellicidia incompta","British Lichen Society/BLS",198,0,TRUE,"NBNORG0000076718 | Bellicidia incompta"
"NBNORG0000117703","Bellicidia incompta","British Lichen Society/BLS",198,0,TRUE,"NBNORG0000117703 | Bellicidia incompta"
"NBNORG0000076920","Botryolepraria lesdainii","British Lichen Society/BLS",199,0,TRUE,"NBNORG0000076920 | Botryolepraria lesdainii"
"NBNORG0000117714","Botryolepraria lesdainii","British Lichen Society/BLS",199,0,TRUE,"NBNORG0000117714 | Botryolepraria lesdainii"
"NBNORG0000077064","Caloplaca","British Lichen Society/BLS",200,0,TRUE,"NBNORG0000077064 | Caloplaca"
"NBNORG0000113256","Caloplaca","British Lichen Society/BLS",200,0,TRUE,"NBNORG0000113256 | Caloplaca"
"NBNORG0000077068","Caloplaca asserigena","British Lichen Society/BLS",201,0,TRUE,"NBNORG0000077068 | Caloplaca asserigena"
"NBNORG0000108511","Caloplaca asserigena","British Lichen Society/BLS",201,0,TRUE,"NBNORG0000108511 | Caloplaca asserigena"
"NBNORG0000118770","Caloplaca asserigena","British Lichen Society/BLS",201,0,TRUE,"NBNORG0000118770 | Caloplaca asserigena"
"NBNORG0000077074","Caloplaca cerina","British Lichen Society/BLS",202,0,TRUE,"NBNORG0000077074 | Caloplaca cerina"
"NBNORG0000077075","Caloplaca cerina","British Lichen Society/BLS",202,0,TRUE,"NBNORG0000077075 | Caloplaca cerina"
"NBNORG0000108513","Caloplaca cerina","British Lichen Society/BLS",202,0,TRUE,"NBNORG0000108513 | Caloplaca cerina"
"NBNORG0000077079","Caloplaca dalmatica","British Lichen Society/BLS",203,0,TRUE,"NBNORG0000077079 | Caloplaca dalmatica"
"NBNORG0000117733","Caloplaca dalmatica","British Lichen Society/BLS",203,0,TRUE,"NBNORG0000117733 | Caloplaca dalmatica"
"NBNORG0000077084","Caloplaca marina","British Lichen Society/BLS",204,0,TRUE,"NBNORG0000077084 | Caloplaca marina"
"NBNORG0000117875","Caloplaca marina","British Lichen Society/BLS",204,0,TRUE,"NBNORG0000117875 | Caloplaca marina"
"NBNORG0000077086","Caloplaca obscurella","British Lichen Society/BLS",205,0,TRUE,"NBNORG0000077086 | Caloplaca obscurella"
